"ReportedInactiveID","Alias","AliasType"
83,"RAW CANE SUGAR","SYN"
83,"RAW SUGAR","PT"
83,"REFINED SUGAR","SYN"
83,"ROCK CANDY","SYN"
83,"RYOTO SUGAR ESTER MO-C 16","SYN"
83,"RYOTO SUGAR ESTER P 1570","SYN"
83,"RYOTO SUGAR ESTER P 599","SYN"
83,"SACCHAROSE","SYN"
83,"SACCHAROSE DISTEARATE","SYN"
83,"SACCHAROSE MONOPALMITATE","SYN"
83,"SACCHARUM","SYN"
83,"SACCHARUM OFFICINALE","SYN"
83,"SACCHARUM OFFICINARUM L. STEM EXTRACT","SYN"
83,"SACCHARUM OFFICINARUM STEM","SYN"
83,"SAIB","SYN"
83,"SISTERNA SP 30","SYN"
83,"STEARIC ACID SUCROSE 6-ESTER","SYN"
83,"STEARIC ACID SUCROSE DIESTER","SYN"
83,"SUCRAPAN P","SYN"
83,"SUCRO ESTER WE-15","SYN"
83,"SUCRODET","SYN"
83,"SUCROESTER WE 15","SYN"
83,"SUCROESTER WE 7","SYN"
83,"SUCROSE","PT"
83,"SUCROSE ACETATE DISTEARATE","SYN"
83,"SUCROSE ACETATE ISOBUTANOATE","SYN"
83,"SUCROSE ACETATE ISOBUTYLATE","SYN"
83,"SUCROSE ACETATE ISOBUTYRATE","PT"
83,"SUCROSE COCOATE","PT"
83,"SUCROSE DIACETATE HEXAISOBUTYRATE","SYN"
83,"SUCROSE DIOCTADECANOATE","SYN"
83,"SUCROSE DISTEARATE","PT"
83,"SUCROSE LAURATE","PT"
83,"SUCROSE LAURIC ACID ESTERS","SYN"
83,"SUCROSE MONOHEXADECANOATE","SYN"
83,"SUCROSE MONOLAURATE","SYN"
83,"SUCROSE MONOPALMITATE","SYN"
83,"SUCROSE MONOSTEARATE","SYN"
83,"SUCROSE OCTADECANOATE","SYN"
83,"SUCROSE PALMITATE","PT"
83,"SUCROSE STEARATE","PT"
83,"SUCROSE SYRUP","SYN"
83,"SUCROSE, 6-STEARATE","PT"
83,"SUGAR","SYN"
83,"SUGAR CANE EXTRACT","SYN"
83,"SUGAR CONFECTIONERS","SYN"
83,"SUGARCANE","PT"
83,"SUGARCANE ALLERGENIC EXTRACT","SYN"
83,"SUGARCANE EXTRACT","SYN"
83,"SUGARCANE STEM","SYN"
83,"SURFHOPE SE","SYN"
83,"TABLE SUGAR","SYN"
83,"TEGOSOFT LSE 65 K","SYN"
83,"WHITE SUGAR","SYN"
83,"XLW9XG1719","UNII"
83,"SUGAR SPHERES","NEW"
84,"6YSS42VSEV","UNII"
84,"D-FRUCTOSE","SYN"
84,"FRUCTOSE","PT"
84,"LEVULOSE","SYN"
84,"NEVULOSE","SYN"
84,"SUGAR FRUIT FINE","SYN"
85,"DM477EE40D","UNII"
85,"MALTOSE","SYN"
85,"MALTOSE HYDRATE","SYN"
85,"MALTOSE MONOHYDRATE","PT"
85,"MALTOSE, UNSPECIFIED FORM","PT"
85,"XJ6S9RV06F","UNII"
87,"9G5L16BK6N","UNII"
87,"CORN SYRUP","PT"
87,"CORN SYRUP SOLIDS","SYN"
87,"GLUCOSE SYRUP","SYN"
87,"HIGH FRUCTOSE CORN SYRUP","PT"
87,"HIGH-FRUCTOSE CORN SYRUP","SYN"
87,"XY6UN3QB6S","UNII"
90,"AMALTY MR 100","SYN"
90,"CERESTAR 16303","SYN"
90,"D65DG142WK","UNII"
90,"DRIED MALTITOL SYRUP","SYN"
90,"HYDROGENATED HIGH MALTOSE-CONTENT GLUCOSE SYRUP","SYN"
90,"HYDROGENATED MALTOSE","SYN"
90,"LYCASIN HBC","SYN"
90,"MALBIT CH 16385","SYN"
90,"MALTIDEX CH 16385","SYN"
90,"MALTISWEET 3145","SYN"
90,"MALTITOL","PT"
90,"MALTITOL SOLUTION","SYN"
90,"MALTITOL SYRUP POWDER","SYN"
90,"SWEETPEARL P 200","SYN"
91,"ANTIERYTHRITE","SYN"
91,"CARGILL ZEROSE 16957","SYN"
91,"ERYTHRITE","SYN"
91,"ERYTHRITOL","PT"
91,"ERYTHROGLUCIN","SYN"
91,"ERYTHROL","SYN"
91,"MESOERYTHRITOL","SYN"
91,"MESO-ERYTHRITOL","SYN"
91,"PHYCITE","SYN"
91,"RA96B954X6","UNII"
91,"TETRAHYDROXYBUTANE","SYN"
91,"ZEROSE TM 16957","SYN"
92,"506T60A25R","UNII"
92,"658271J00C","UNII"
92,"70% SORBITOL SOLUTION","SYN"
92,"8KW3E207O2","UNII"
92,"9E0S3UM200","UNII"
92,"AQUEOUS SOLUTION CONTAINING SORBITOL AND HYDROGENATED PARTLY HYDROLYSED STARCH","SYN"
92,"AQUEOUS SOLUTION CONTAINING SORBITOL AND POLYGLYCITOL","SYN"
92,"D-GLUCITOL","SYN"
92,"D-GLUCITOL SYRUP","SYN"
92,"D-SORBITOL","SYN"
92,"NEOSORB 70/02","SYN"
92,"NEOSORB 70/20 B","SYN"
92,"NEOSORB 70/70 B","SYN"
92,"NEOSORB 70/90 B","SYN"
92,"NEOSORB P 60W","SYN"
92,"NONCRYSTALLIZING SORBITOL SOLUTION","PT"
92,"OLEYL SORBITOL","SYN"
92,"SORBIT","SYN"
92,"SORBITOL","PT"
92,"SORBITOL 70% SOLUTION","SYN"
92,"SORBITOL MONOOLEATE","PT"
92,"SORBITOL MONOOLEIC ACID ESTER","SYN"
92,"SORBITOL SOLUTION","PT"
92,"SORBITOL SOLUTION 70%","SYN"
92,"SORBITOL SOLUTIONS","SYN"
92,"VYKAMOL SORBITOL 4B","SYN"
93,"CORN INVERT SUGAR","SYN"
93,"CORN INVERT SUGAR SYRUP","SYN"
93,"ED959S6ACY","UNII"
93,"INSUBETA","SYN"
93,"INVERT SUGAR","PT"
93,"INVERTOSE","SYN"
93,"LIPODERMA AA","SYN"
93,"MAIZE INVERT SUGAR","SYN"
93,"NULOMOLINE","SYN"
93,"SACCHARIDE HYDROLYSATE","SYN"
93,"TRAVERT","SYN"
93,"UNIMOIST U-125","SYN"
94,"7YIN7J07X4","UNII"
94,"B8WCK70T7I","UNII"
94,"CABALETTA","SYN"
94,"D-TREHALOSE DIHYDRATE","SYN"
94,"MUSHROOM SUGAR","SYN"
94,"MYCOSE","SYN"
94,"MYCOSE DIHYDRATE","SYN"
94,"TREHALOSE","PT"
94,"TREHALOSE DIHYDRATE","PT"
95,"C-ISOMALTIDEX","SYN"
95,"HYDROGENATED ISOMALTULOSE","SYN"
95,"ISOMALT","PT"
95,"PALATINIT","SYN"
95,"S870P55O2W","UNII"
96,"C-XYLIDEX CR 16055","SYN"
96,"D-XYLITOL","SYN"
96,"EUTRIT","SYN"
96,"FLUORETTE","SYN"
96,"KANNIT","SYN"
96,"KLINIT","SYN"
96,"KYLIT","SYN"
96,"TORCH","SYN"
96,"VCQ006KQ1E","UNII"
96,"XYLITAB 300","SYN"
96,"XYLITE","SYN"
96,"XYLITOL","PT"
96,"XYLITOL CM 90","SYN"
96,"XYLITON","SYN"
96,"XYLO-PENTITOL","SYN"
97,"D-LACTITOL","SYN"
97,"D-LACTITOL MONOHYDRATE","SYN"
97,"FINLAC DC","SYN"
97,"IMPORTAL","SYN"
97,"L2B0WJF7ZY","UNII"
97,"LACTITOL","PT"
97,"LACTITOL ACM 50","SYN"
97,"LACTITOL ANHYDROUS","SYN"
97,"LACTITOL MONOHYDRATE","PT"
97,"LACTOBIOSIT","SYN"
97,"LACTOSIT","SYN"
97,"LACTOSITOL","SYN"
97,"MILCHEN","SYN"
97,"MIRUHEN","SYN"
97,"PIZENSY","SYN"
97,"UH2K6W1Y64","UNII"
98,"0K9R94573C","UNII"
98,"1T8387508X","UNII"
98,"2G86QN327L","UNII"
98,"7Z075S9991","UNII"
98,"A7JR5F8DLH","UNII"
98,"AHQ60JKI5D","UNII"
98,"GELATIN","SYN"
98,"GELATIN 160 BLOOM","SYN"
98,"GELATIN 200 BLOOM","SYN"
98,"GELATIN HYDROLYZATE (PORCINE SKIN, MW 3000)","PT"
98,"GELATIN LIMED BONE","SYN"
98,"GELATIN TYPE A PORCINE","SYN"
98,"GELATIN TYPE A PORCINE (160 BLOOM)","PT"
98,"GELATIN TYPE A PORCINE 160 BLOOM","SYN"
98,"GELATIN TYPE B BOVINE (160 BLOOM)","PT"
98,"GELATIN TYPE B BOVINE (200 BLOOM)","PT"
98,"GELATIN, UNSPECIFIED","PT"
98,"GELATINE","SYN"
98,"HIGH MOLECULAR WEIGHT FISH GELATIN","SYN"
98,"MARINE NON-GELLING GELATIN, HIGH MW","PT"
98,"ROUSSELOT 160 LB","SYN"
98,"ROUSSELOT 200 LB","SYN"
98,"SUS SCROFA SKIN GELATIN","SYN"
98,"HYDROLYZED GELATIN","NEW"
99,"CRUDE HEPARIN","SYN"
99,"CRUDE HEPARIN PORCINE","SYN"
99,"HEPARIN","PT"
99,"HEPARIN LOCK FLUSH","SYN"
99,"HEPARIN PORCINE INTESTINAL MUCOSA","SYN"
99,"HEPARIN SODIUM","PT"
99,"HEPARIN SODIUM PORCINE","SYN"
99,"HEPARIN SODIUM UNFRACTIONATED","SYN"
99,"LIPO-HEPIN","SYN"
99,"LIQUAEMIN LOCK FLUSH","SYN"
99,"LIQUAEMIN SODIUM","SYN"
99,"LIQUEMIN SODIUM","SYN"
99,"PANHEPRIN","SYN"
99,"SODIUM HEPARIN","SYN"
99,"SODIUM SALT OF SULFATED GLYCOSAMINOGLYCANS PRESENT AS A MIXTURE OF HETEROGENEOUS MOLECULES VARYING IN MOLECULAR WEIGHTS","SYN"
99,"SODIUM SALT OF SULPHATED GLYCOSAMINOGLYCANS PRESENT AS A MIXTURE OF HETEROGENEOUS MOLECULES VARYING IN MOLECULAR WEIGHTS","SYN"
99,"SULFATED GLYCOSAMINOGLYCANS PRESENT AS A MIXTURE OF HETEROGENEOUS MOLECULES VARYING IN MOLECULAR WEIGHTS","SYN"
99,"SULPHATED GLYCOSAMINOGLYCANS PRESENT AS A MIXTURE OF HETEROGENEOUS MOLECULES VARYING IN MOLECULAR WEIGHTS","SYN"
99,"T2410KM04A","UNII"
99,"ZZ45AB24CA","UNII"
100,"8X7386QRLV","UNII"
100,"APOGEN","SYN"
100,"BRISTAGEN","SYN"
100,"GARAMYCIN","SYN"
100,"GARASOL","SYN"
100,"GENOPTIC","SYN"
100,"GENTACIDIN","SYN"
100,"GENTACIN","SYN"
100,"GENTAFAIR","SYN"
100,"GENTAK","SYN"
100,"GENT-AK","SYN"
100,"GENTALLINE","SYN"
100,"GENTALYN","SYN"
100,"GENTAMICIN","PT"
100,"GENTAMICIN SULFATE","PT"
100,"GENTAMICIN SULPHATE","SYN"
100,"GENTAMYCIN","SYN"
100,"GENTIBIOPTAL","SYN"
100,"GENTICIN","SYN"
100,"GENTOCIN","SYN"
100,"GENTOGRAM","SYN"
100,"GENT-OPHTAL","SYN"
100,"LUGACIN","SYN"
100,"LYRAMYCIN","SYN"
100,"OKSITSELANIM","SYN"
100,"OPHTAGRAM","SYN"
100,"PANGRAM","SYN"
100,"REFOBACIN","SYN"
100,"SEPTIGEN","SYN"
100,"SEPTOPAL","SYN"
100,"SULMYCIN","SYN"
100,"T6Z9V48IKG","UNII"
100,"U-GENCIN","SYN"
101,"19371312D4","UNII"
101,"AEROSPORIN","SYN"
101,"J2VZ07J96K","UNII"
101,"POLYMIXIN B","SYN"
101,"POLYMIXIN B SULFATE","SYN"
101,"POLYMIXIN B SULPHATE","SYN"
101,"POLYMYCIN B SULFATE","SYN"
101,"POLYMYXIN B","PT"
101,"POLYMYXIN B SULFATE","PT"
101,"POLYMYXIN B SULPHATE","SYN"
101,"POLY-RX","SYN"
102,"057Y626693","UNII"
102,"ENDOMYCIN","SYN"
102,"FRADIOMYCIN","SYN"
102,"FRADIOMYCIN SULFATE","SYN"
102,"FRADIOMYCIN SULPHATE","SYN"
102,"I16QD7X297","UNII"
102,"KAOMYCINE","SYN"
102,"NEOBIOTIC","SYN"
102,"NEO-FRADIN","SYN"
102,"NEOLATE","SYN"
102,"NEOMAS","SYN"
102,"NEOMIN","SYN"
102,"NEOMYCIN","PT"
102,"NEOMYCIN SULFATE","PT"
102,"NEOMYCIN SULPHATE","SYN"
102,"NEOMYCINS SULFATE","SYN"
102,"NEOMYCINS SULPHATE","SYN"
102,"NEO-RX","SYN"
102,"PIMAVECORT","SYN"
102,"VONAMYCIN","SYN"
145,"AGRIMYCIN 17","SYN"
145,"AGRIMYCIN SULFATE","SYN"
145,"AMBISTRYN S","SYN"
145,"CW25IKJ202","UNII"
145,"STREPTOMYCIN","PT"
145,"STREPTOMYCIN SULFATE","PT"
145,"STREPTOMYCIN SULPHATE","SYN"
145,"STRYCIN","SYN"
145,"VETSTREP","SYN"
145,"Y45QSO73OB","UNII"
148,"2225PI3MOV","UNII"
148,"MERTHIOLATE","SYN"
148,"THIMEROSAL","PT"
148,"THIOMERSAL","SYN"
150,"5S29HWU6QB","UNII"
150,"A4WO0626T5","UNII"
150,"AE-CINNAMON","SYN"
150,"ALLERGENIC EXTRACT- CINNAMON CINNAMOMUM ZEYLANICUM","SYN"
150,"CASSIA BARK OIL CHINA","SYN"
150,"CASSIA OIL","SYN"
150,"CASSIA-BARK OIL","SYN"
150,"CEYLON CINNAMON","SYN"
150,"CEYLON CINNAMON BARK","SYN"
150,"CEYLON CINNAMON BARK OIL","SYN"
150,"CEYLON CINNAMON LEAF OIL","SYN"
150,"CEYLON CINNAMON OIL","SYN"
150,"CHINESE CINNAMON OIL","PT"
150,"CHINESE CINNAMON VOLATILE OIL","SYN"
150,"CINNAMOMI CEYLANICI CORTEX","SYN"
150,"CINNAMOMUM","SYN"
150,"CINNAMOMUM AROMATICUM BARK OIL","SYN"
150,"CINNAMOMUM AROMATICUM OIL","SYN"
150,"CINNAMOMUM CASSIA BARK OIL","SYN"
150,"CINNAMOMUM CASSIA OIL","SYN"
150,"CINNAMOMUM VERUM BARK","SYN"
150,"CINNAMOMUM VERUM BARK OIL","SYN"
150,"CINNAMOMUM VERUM BARK OR LEAF OIL","SYN"
150,"CINNAMOMUM VERUM INNER BARK","SYN"
150,"CINNAMOMUM VERUM LEAF ESSENTIAL OIL","SYN"
150,"CINNAMOMUM VERUM LEAF OIL","SYN"
150,"CINNAMOMUM VERUM OIL","SYN"
150,"CINNAMOMUM VERUM STEM BARK","SYN"
150,"CINNAMOMUM VERUM STEM BARK OIL","SYN"
150,"CINNAMOMUM ZEYLANICUM BARK","SYN"
150,"CINNAMOMUM ZEYLANICUM BARK EXTRACT","SYN"
150,"CINNAMOMUM ZEYLANICUM BARK OIL","SYN"
150,"CINNAMOMUM ZEYLANICUM BARK POWDER","SYN"
150,"CINNAMOMUM ZEYLANICUM INNER BARK","SYN"
150,"CINNAMOMUM ZEYLANICUM LEAF OIL","SYN"
150,"CINNAMOMUM ZEYLANICUM OIL","SYN"
150,"CINNAMON","PT"
150,"CINNAMON ALLERGENIC EXTRACT","SYN"
150,"CINNAMON BARK","SYN"
150,"CINNAMON BARK EXTRACT CEYLON","SYN"
150,"CINNAMON BARK OIL","PT"
150,"CINNAMON BARK OIL CEYLON","SYN"
150,"CINNAMON BARK VOLATILE OIL","SYN"
150,"CINNAMON CEYLON","SYN"
150,"CINNAMON LEAF OIL","PT"
150,"CINNAMON LEAF OIL CEYLON","SYN"
150,"CINNAMON LEAF VOLATILE OIL","SYN"
150,"CINNAMON OIL","PT"
150,"CINNAMON PREPARATION","SYN"
150,"CINNAMON VOLATILE OIL","SYN"
150,"E5GY4I6YCZ","UNII"
150,"FALSE CINNAMON OIL","SYN"
150,"S92U8SQ71V","UNII"
150,"TRUE CINNAMON BARK","SYN"
150,"TVAK BARK","SYN"
150,"XE54U569EC","UNII"
150,"XI LAN ROU GUI BARK","SYN"
151,"13F4MW8Y9K","UNII"
151,"1E5KJY107T","UNII"
151,"267F5Y81NT","UNII"
151,"3RT3536DHY","UNII"
151,"40U37V505D","UNII"
151,"AE-COCONUT","SYN"
151,"ALLERGENIC EXTRACT- COCOANUT COCOS NUCIFERA","SYN"
151,"CALAPPA NUCIFERA SEED PULP","SYN"
151,"CO-618","SYN"
151,"COCO FATTY ACIDS","SYN"
151,"COCOCIN","SYN"
151,"COCONUT","PT"
151,"COCONUT ACID","PT"
151,"COCONUT ALCOHOL","PT"
151,"COCONUT ALKANES","PT"
151,"COCONUT ALLERGENIC EXTRACT","SYN"
151,"COCONUT EXTRACT","SYN"
151,"COCONUT FATTY ACIDS","SYN"
151,"COCONUT FATTY ALCOHOL","SYN"
151,"COCONUT OIL","PT"
151,"COCONUT OIL ACIDS","SYN"
151,"COCONUT OIL BASE","SYN"
151,"COCONUT OIL FATTY ACIDS","SYN"
151,"COCONUT OIL TRIGLYCERIDES","SYN"
151,"COCONUT VIRGIN OIL","SYN"
151,"COCONUT WATER","PT"
151,"COCONUT-OIL FATTY ACIDS","SYN"
151,"COCONUTS","SYN"
151,"COCOS INDICA SEED PULP","SYN"
151,"COCOS NANA SEED PULP","SYN"
151,"COCOS NUCIFERA EXTRACT","SYN"
151,"COCOS NUCIFERA FRUIT","SYN"
151,"COCOS NUCIFERA FRUIT LIQUID ENDOSPERM","SYN"
151,"COCOS NUCIFERA SEED OIL","SYN"
151,"COCOS NUCIFERA SEED PULP","SYN"
151,"HYDROGENATED COCONUT OIL","PT"
151,"JY81OXM1OM","UNII"
151,"PALMA COCOS SEED PULP","SYN"
151,"Q9L0O73W7L","UNII"
151,"VEGELIGHT 1214","SYN"
151,"ZANZARIN","SYN"
152,"64R4OHP8T0","UNII"
152,"7WZ1744G86","UNII"
152,"A4229A7019","UNII"
152,"AGKISTRODON PISCIVORUS ANTIVENIN","SYN"
152,"AGKISTRODON PISCIVORUS IMMUNE FAB ANTIVENIN (OVINE)","PT"
152,"CROTALUS ADAMANTEUS IMMUNE FAB ANTIVENIN (OVINE)","PT"
152,"CROTALUS ATROX IMMUNE FAB ANTIVENIN (OVINE)","PT"
152,"CROTALUS SCUTULATUS IMMUNE FAB ANTIVENIN (OVINE)","PT"
152,"DIFFUSIN","SYN"
152,"ENZODASE","SYN"
152,"HYALURONIDASE (OVINE)","PT"
152,"HYAZYME","SYN"
152,"IA6O0K772M","UNII"
152,"OVINE HYALURONIDASE","SYN"
152,"RBR61YAJ4V","UNII"
152,"VITRASE","SYN"
152,"WYDASE","SYN"
156,"15O9QS218W","UNII"
156,"229D0E1QFA","UNII"
156,"KATHON CG","SYN"
156,"KATHON CG II","SYN"
156,"METHYLCHLOROISOTHIAZOLINONE/METHYLISOTHIAZOLINONE MIXTURE","PT"
156,"METHYLISOTHIAZOLINONE","PT"
156,"METHYLISOTHIAZOLINONE MIXTURE WITH METHYLCHLOROISOTHIAZOLINONE","SYN"
157,"4CA0UO1N3Z","UNII"
157,"AE-PEPPERMINT","SYN"
157,"ALLERGENIC EXTRACT- PEPPERMINT MENTHA PIPERITA","SYN"
157,"AV092KU4JH","UNII"
157,"BRANDY MINT FLOWERING TOP","SYN"
157,"ENGLISH BLACK MINT OIL","SYN"
157,"LAMB MINT FLOWERING TOP","SYN"
157,"MENTHA CRISPA FLOWERING TOP","SYN"
157,"MENTHA CRISPA OIL","SYN"
157,"MENTHA DUMETORUM FLOWERING TOP","SYN"
157,"MENTHA DUMETORUM OIL","SYN"
157,"MENTHA PIPERITA FLOWERING TOP","SYN"
157,"MENTHA PIPERITA FLOWERING TOP OIL","SYN"
157,"MENTHA PIPERITA OIL","SYN"
157,"MENTHA PIPERITA OIL TERPENELESS","SYN"
157,"MENTHA X PIPERITA FLOWERING TOP","SYN"
157,"MENTHA X PIPERITA OIL","SYN"
157,"MENTHAE PIPERITAE AETHEROLEUM","SYN"
157,"OIL OF PEPPERMINT","SYN"
157,"PEPERMINT OIL","SYN"
157,"PEPPERMINT","PT"
157,"PEPPERMINT ALLERGENIC EXTRACT","SYN"
157,"PEPPERMINT AMERICAN FAR WEST BULKED","SYN"
157,"PEPPERMINT AMERICAN WILLAMETTE NATURAL","SYN"
157,"PEPPERMINT EXTRACT","SYN"
157,"PEPPERMINT FLOWERING TOP","SYN"
157,"PEPPERMINT FLOWERING TOP OIL","SYN"
157,"PEPPERMINT INDIAN RECTIFIED","SYN"
157,"PEPPERMINT OIL","PT"
157,"PEPPERMINT OIL AMERICA","SYN"
157,"PEPPERMINT OIL MONGOLIA","SYN"
157,"PEPPERMINT OIL TERPENELESS","PT"
157,"PEPPERMINT OIL YAKIMA","SYN"
157,"PEPPERMINT POWDER","SYN"
157,"PEPPERMINT PREPARATION","SYN"
157,"PEPPERMINT VOLATILE OIL","SYN"
157,"PEPPERMINT WATER","SYN"
157,"V95R5KMY2B","UNII"
157,"ENTRAPPED PEPPERMINT FLAVOR","NEW"
157,"natural peppermint flavor","NEW"
158,"AE-SPEARMINT","SYN"
158,"ALLERGENIC EXTRACT- SPEARMENT MENTHA SPICATA","SYN"
158,"C3M81465G5","UNII"
158,"CURLED MINT","SYN"
158,"GREEN MINT","SYN"
158,"J7I2T6IV1N","UNII"
158,"MENTHA CORDIFOLIA OIL","SYN"
158,"MENTHA CORDIFOLIA TOP","SYN"
158,"MENTHA CRISPATA TOP","SYN"
158,"MENTHA LONGIFOLIA OIL","SYN"
158,"MENTHA LONGIFOLIA TOP","SYN"
158,"MENTHA SPICATA FLOWER/LEAF/STEM EXTRACT","SYN"
158,"MENTHA SPICATA LEAF","SYN"
158,"MENTHA SPICATA OIL","SYN"
158,"MENTHA SPICATA TOP","SYN"
158,"MENTHA SPICATA VOLATILE OIL","SYN"
158,"MENTHA VIRIDIS OIL","SYN"
158,"MENTHA VIRIDIS TOP","SYN"
158,"OIL OF SPEARMINT","SYN"
158,"OLEUM MENTHAE VIRIDIS","SYN"
158,"SPEARMINT","PT"
158,"SPEARMINT ALLERGENIC EXTRACT","SYN"
158,"SPEARMINT EXTRACT","SYN"
158,"SPEARMINT HERB EXTRACT","SYN"
158,"SPEARMINT OIL","PT"
158,"SPEARMINT OIL AMERICA","SYN"
158,"SPEARMINT VOLATILE OIL","SYN"
159,"15F1B5K9A5","UNII"
159,"1R-MENTHOL","SYN"
159,"2WL8FX4EEZ","UNII"
159,"BOHENAO","SYN"
159,"BZ1R15MTK7","UNII"
159,"DL-MENTHOL","SYN"
159,"DL-MENTHYL ACETATE","SYN"
159,"D-MENTHONE","SYN"
159,"HEXAHYDROTHYMOL","SYN"
159,"L7T10EIP3A","UNII"
159,"LEVOMENTHOL","PT"
159,"LEVOMENTHOL OR RACEMENTHOL","SYN"
159,"LF3LEI45OH","UNII"
159,"L-MENTHOL","SYN"
159,"L-MENTHOLUM","SYN"
159,"MEGGEZONE","SYN"
159,"MENTHACAMPHOR","SYN"
159,"MENTHOL","SYN"
159,"MENTHOL 1-PROPYLENE GLYCOL CARBONATE, (-)-","PT"
159,"MENTHOL, UNSPECIFIED FORM","PT"
159,"MENTHOLUM","SYN"
159,"MENTHOMENTHOL","SYN"
159,"MENTHONE, (+)-","PT"
159,"MENTHYL ACETATE, (+/-)-","PT"
159,"MENTHYL ALCOHOL","SYN"
159,"PEPPERMINT CAMPHOR","SYN"
159,"RACEMENTHOL","PT"
159,"RAC-MENTHOL","SYN"
159,"THERAPEUTIC MINERAL ICE","SYN"
159,"THYMOMENTHOL","SYN"
159,"YS08XHA860","UNII"
161,"FV98Z8GITP","UNII"
161,"MINT","PT"
161,"Mint Perfume","SYN"
161,"artificial cherry mint flavor","NEW"
162,"54JB35T06A","UNII"
162,"APRICOT KERNEL OIL","PT"
162,"APRICOT KERNEL OIL PEG-6 ESTERS","PT"
162,"APRICOT KERNEL VOLATILE OIL","SYN"
162,"APRICOT OIL","SYN"
162,"APRICOT SEED OIL","SYN"
162,"ARMENIACA VULGARIS OIL","SYN"
162,"DRG3KJZ1TJ","UNII"
162,"DUB GPE AB","SYN"
162,"LABRAFIL M 1944 CS","SYN"
162,"PRUNUS ARMENIACA OIL","SYN"
162,"PRUNUS ARMENIACA SEED OIL","SYN"
162,"PRUNUS ARMENIACA SEED OIL PEG-6 ESTERS","SYN"
163,"DRAKEOL 5","SYN"
163,"FOOD GRADE MINERAL OIL","SYN"
163,"HEAVY LIQUID PETROLATUM","SYN"
163,"HEAVY MINERAL OIL","SYN"
163,"HYDROCARBON OILS","SYN"
163,"LIGHT LIQUID PARAFFIN","SYN"
163,"LIGHT LIQUID PETROLATUM","SYN"
163,"LIGHT MINERAL OIL","PT"
163,"LIGHT WHITE MINERAL OIL","SYN"
163,"LIQUID PARAFFIN","SYN"
163,"LIQUID PETROLATUM","SYN"
163,"MINERAL OIL","PT"
163,"MINERAL OIL LIGHT","SYN"
163,"N6K5787QVP","UNII"
163,"PARAFFIN OIL","SYN"
163,"PARAFFINUM LIQUIDUM","SYN"
163,"PARAFFINUM PERLIQUIDUM","SYN"
163,"T5L8T28FGP","UNII"
163,"WHITE MINERAL OIL","SYN"
164,"ARABIAN COTTONSEED OIL","SYN"
164,"COTTON SEED OIL EXT.","SYN"
164,"COTTONSEED ACID","SYN"
164,"COTTONSEED OIL","PT"
164,"COTTONSEED OIL FATTY ACIDS","SYN"
164,"GOSSYPIUM HERBACEUM OIL","SYN"
164,"GOSSYPIUM HERBACEUM SEED OIL","SYN"
164,"GOSSYPIUM HIRSUTUM OIL","SYN"
164,"GOSSYPIUM HIRSUTUM SEED OIL","SYN"
164,"GOSSYPIUM MEXICANUM OIL","SYN"
164,"GOSSYPIUM OBTUSIFOLIUM OIL","SYN"
164,"H3E878020N","UNII"
164,"HYDROGENATED COTTONSEED OIL","PT"
164,"LEVANT COTTON OIL","SYN"
164,"LEVANT COTTONSEED OIL","PT"
164,"LEVANT COTTONSEED VOLATILE OIL","SYN"
164,"N5CFT140R8","UNII"
164,"STEROTEX","SYN"
164,"UPLAND COTTONSEED OIL","SYN"
164,"Z82Y2C65EA","UNII"
165,"AFRICAN OIL PALM SEED OIL","SYN"
165,"B0S90M0233","UNII"
165,"DENDE SEED OIL","SYN"
165,"ELAEIS GUINEENSIS SEED OIL","SYN"
165,"FM8D1RE2VP","UNII"
165,"HYDROGENATED AFRICAN OIL PALM SEED OIL","SYN"
165,"HYDROGENATED DENDE SEED OIL","SYN"
165,"HYDROGENATED ELAEIS GUINEENSIS SEED OIL","SYN"
165,"HYDROGENATED PALM KERNEL OIL","PT"
165,"PALM KERNEL OIL","PT"
165,"PALM NUT OIL","SYN"
166,"4V59G5UW9X","UNII"
166,"ARGAN NUT OIL","SYN"
166,"ARGAN OIL","PT"
166,"ARGAN VOLATILE OIL","SYN"
166,"ARGANIA SIDEROXYLON OIL","SYN"
166,"ARGANIA SPINOSA KERNEL OIL","SYN"
166,"ARGANIA SPINOSA OIL","SYN"
166,"LYCIODES CANDOLLEANUM OIL","SYN"
166,"LYCIODES SPINOSUM OIL","SYN"
166,"SIDEROXYLON ARGAN OIL","SYN"
166,"SIDEROXYLON SPINOSUM OIL","SYN"
166,"VERLANGIA ARGAN OIL","SYN"
167,"41LZ22DD4N","UNII"
167,"AE-RABBIT MEAT","SYN"
167,"ALLERGENIC EXTRACT- RABBIT ORYCTOLAGUS SP","SYN"
167,"ANTHRACINUM","SYN"
167,"BACILLUS ANTHRACIS IMMUNOSERUM RABBIT","PT"
167,"DOMESTIC RABBIT MEAT","SYN"
167,"EUROPEAN RABBIT MEAT","SYN"
167,"JAPANESE WHITE RABBIT","SYN"
167,"O5V0F26RUW","UNII"
167,"ORYCTOLAGUS CUNICULUS FLESH","SYN"
167,"ORYCTOLAGUS CUNICULUS MEAT","SYN"
167,"ORYCTOLAGUS CUNICULUS MUSCLE","SYN"
167,"RABBIT","PT"
167,"RABBIT ALLERGENIC EXTRACT","SYN"
168,"14BGY2Y3MJ","UNII"
168,"6OZP39ZG8H","UNII"
168,"7T1F30V5YH","UNII"
168,"A7F3N56197","UNII"
